"Date","Price","Open","High","Low","Vol.","Change %"
"07/04/2021","1.643","1.844","1.917","1.625","6.71M","-11.29%"
"06/27/2021","1.852","1.940","1.954","1.817","8.27M","-3.59%"
"06/20/2021","1.921","1.792","1.990","1.777","22.93M","2.73%"
"06/13/2021","1.870","2.260","2.260","1.860","11.30M","-21.10%"
"06/06/2021","2.370","2.890","2.890","2.370","426.90K","-22.04%"
"05/30/2021","3.040","3.040","3.040","2.890","128.02K","47.57%"
"05/23/2021","2.060","1.967","2.159","1.915","7.26M","14.89%"
"05/16/2021","1.793","1.625","1.857","1.596","4.41M","9.96%"
"05/09/2021","1.631","1.677","1.677","1.573","2.07M","-3.10%"
"05/02/2021","1.683","1.555","1.729","1.515","3.84M","8.61%"
"04/25/2021","1.549","1.509","1.578","1.439","4.38M","3.09%"
"04/18/2021","1.503","1.468","1.567","1.410","2.95M","4.44%"
"04/11/2021","1.439","1.538","1.613","1.364","3.36M","-4.98%"
"04/04/2021","1.515","1.503","1.578","1.364","4.59M","1.56%"
"03/28/2021","1.491","1.480","1.503","1.404","4.06M","4.90%"
"03/21/2021","1.422","1.712","1.712","1.369","6.78M","-14.93%"
"03/14/2021","1.671","1.828","1.828","1.607","4.76M","-6.19%"
"03/07/2021","1.781","1.863","1.915","1.747","5.78M","-0.97%"
"02/28/2021","1.799","1.660","1.898","1.625","12.56M","17.42%"
"02/21/2021","1.532","1.619","1.660","1.497","6.63M","-0.75%"
"02/14/2021","1.544","1.474","1.607","1.398","11.48M","4.72%"
"02/07/2021","1.474","1.300","1.520","1.259","8.83M","14.41%"
"01/31/2021","1.288","1.306","1.364","1.259","7.14M","0.00%"
"01/24/2021","1.288","1.369","1.422","1.259","14.07M","-7.11%"
"01/17/2021","1.387","1.584","1.625","1.288","41.17M","-21.12%"
"01/10/2021","1.758","2.066","2.228","1.758","23.48M","-13.43%"
"01/03/2021","2.031","1.915","2.106","1.915","41.44M","7.36%"
"12/27/2020","1.892","1.857","1.956","1.770","26.48M","1.88%"
"12/20/2020","1.857","2.002","2.043","1.741","29.53M","-5.60%"
"12/13/2020","1.967","2.077","2.170","1.915","36.82M","-3.42%"
"12/06/2020","2.037","1.950","2.275","1.932","67.99M","5.41%"
"11/29/2020","1.932","1.839","2.019","1.822","45.72M","5.71%"
"11/22/2020","1.828","1.880","1.915","1.787","35.99M","-3.96%"
"11/15/2020","1.903","1.898","1.996","1.845","46.47M","-0.91%"
"11/08/2020","1.921","1.799","2.008","1.799","47.13M","5.75%"
"11/01/2020","1.816","1.956","2.037","1.712","54.10M","-4.57%"
"10/25/2020","1.903","1.596","1.950","1.561","42.19M","10.44%"
"10/18/2020","1.723","2.019","2.089","1.660","49.72M","-16.34%"
"10/11/2020","2.060","2.257","2.333","2.008","51.70M","-8.51%"
"10/04/2020","2.251","1.909","2.333","1.770","51.47M","22.40%"
"09/27/2020","1.839","1.851","1.869","1.677","28.85M","0.00%"
"09/20/2020","1.839","1.689","1.979","1.689","59.88M","10.07%"
"09/13/2020","1.671","1.532","1.689","1.491","36.84M","10.77%"
