"Date","Price","Open","High","Low","Vol.","Change %"
"03/15/2020","3.38","4.02","4.02","3.19","77.77K","-15.92%"
"03/08/2020","4.02","4.25","4.38","3.77","15.45K","-0.99%"
"03/01/2020","4.06","4.10","4.45","4.02","15.90K","-9.78%"
"02/23/2020","4.50","4.51","4.67","4.15","42.11K","-4.66%"
"02/16/2020","4.72","4.70","4.99","4.50","4.52K","0.00%"
"02/09/2020","4.72","5.05","5.25","4.70","93.26K","-6.53%"
"02/02/2020","5.05","5.30","5.95","4.90","140.78K","-13.82%"
"01/26/2020","5.86","5.36","5.90","5.31","7.04K","0.00%"
"01/19/2020","5.86","5.55","5.79","5.40","6.50K","0.00%"
"01/12/2020","5.86","5.50","6.00","5.50","14.50K","5.59%"
"01/05/2020","5.55","5.40","5.70","5.12","58.91K","1.28%"
"12/29/2019","5.48","5.20","5.65","5.17","54.31K","-0.54%"
"12/22/2019","5.51","5.20","5.60","5.20","3.55K","0.00%"
"12/15/2019","5.51","5.21","5.60","5.21","22.51K","0.00%"
"12/08/2019","5.51","5.33","5.60","5.05","16.64K","2.99%"
"12/01/2019","5.35","5.25","5.53","5.00","108.98K","3.68%"
"11/24/2019","5.16","5.20","5.25","5.00","10.77K","0.00%"
"11/17/2019","5.16","4.99","5.30","4.83","10.87K","3.82%"
"11/10/2019","4.97","4.90","5.05","4.84","9.14K","-1.97%"
"11/03/2019","5.07","5.07","5.39","4.63","17.59K","-0.98%"
"10/27/2019","5.12","5.44","5.44","5.04","8.37K","-3.94%"
"10/20/2019","5.33","5.00","5.32","4.82","9.66K","0.00%"
"10/13/2019","5.33","5.33","5.33","5.32","0.75K","0.00%"
"10/06/2019","5.33","5.33","5.48","5.00","9.45K","0.00%"
"09/29/2019","5.33","5.33","5.33","5.33","10.00K","6.60%"
"09/22/2019","5.00","5.00","5.33","4.51","16.78K","-8.76%"
"09/15/2019","5.48","5.16","5.19","5.00","17.35K","0.00%"
"09/08/2019","5.48","5.07","5.55","5.07","18.00K","7.24%"
"09/01/2019","5.11","5.48","5.48","5.04","3.20K","0.00%"
"08/25/2019","5.11","5.02","5.34","5.02","44.99K","-6.58%"
"08/18/2019","5.47","5.10","5.59","5.05","20.59K","7.47%"
"08/11/2019","5.09","4.72","5.21","4.72","24.80K","18.10%"
"08/04/2019","4.31","4.52","4.90","4.11","27.68K","-9.64%"
"07/28/2019","4.77","4.52","4.98","4.51","36.33K","1.06%"
"07/21/2019","4.72","4.70","5.13","4.70","25.69K","-8.88%"
"07/14/2019","5.18","5.00","5.14","5.00","5.58K","0.00%"
"07/07/2019","5.18","5.00","5.40","5.00","2.10K","0.00%"
"06/23/2019","5.18","5.60","5.70","5.15","9.93K","-9.28%"
"06/16/2019","5.71","5.65","5.65","5.16","0.10K","0.00%"
"06/09/2019","5.71","5.29","5.78","5.20","10.80K","7.94%"
"06/02/2019","5.29","5.19","5.28","5.19","3.00K","0.00%"
"05/26/2019","5.29","5.00","5.59","5.00","17.83K","6.65%"
"05/19/2019","4.96","5.05","5.65","4.48","15.00K","-3.69%"
"05/12/2019","5.15","5.50","6.00","5.05","88.75K","-11.36%"
"05/05/2019","5.81","6.10","6.30","5.80","43.40K","-1.19%"
"04/28/2019","5.88","6.20","6.20","6.15","0.55K","0.00%"
"04/21/2019","5.88","6.00","6.21","5.60","12.58K","-1.34%"
"04/14/2019","5.96","6.02","6.50","5.95","46.35K","-4.64%"
"04/07/2019","6.25","6.70","6.70","6.25","32.07K","-6.72%"
"03/31/2019","6.70","6.31","6.90","6.20","95.08K","5.18%"
"03/24/2019","6.37","6.22","6.57","6.00","43.58K","-1.70%"
"03/17/2019","6.48","6.45","6.70","6.23","51.94K","-1.52%"
"03/10/2019","6.58","6.35","6.66","6.15","140.84K","5.11%"
"03/03/2019","6.26","5.95","6.35","5.89","141.96K","5.56%"
"02/24/2019","5.93","5.85","5.95","5.77","8.63K","0.00%"
"02/17/2019","5.93","6.00","6.06","5.89","49.83K","-0.84%"
"02/10/2019","5.98","5.89","6.00","5.60","36.77K","3.10%"
"02/03/2019","5.80","5.57","6.00","5.50","13.80K","9.43%"
"01/27/2019","5.30","5.20","5.60","5.15","19.73K","-3.64%"
"01/20/2019","5.50","5.49","5.50","5.06","5.61K","0.00%"
"01/13/2019","5.50","5.25","5.26","5.20","9.53K","0.00%"
"01/06/2019","5.50","5.30","5.54","5.21","20.12K","3.58%"
"12/30/2018","5.31","5.02","5.33","5.02","24.22K","9.48%"
"12/23/2018","4.85","4.86","5.00","4.81","2.00K","0.00%"
"12/16/2018","4.85","5.00","5.00","4.82","3.14K","0.00%"
"12/09/2018","4.85","4.82","4.85","4.80","2.35K","0.00%"
"12/02/2018","4.85","5.02","5.02","4.81","20.00K","-6.73%"
"11/25/2018","5.20","5.38","5.38","5.06","8.66K","-2.26%"
