"Date","Price","Open","High","Low","Vol.","Change %"
"08/18/2019","3.86","3.74","3.94","3.69","20.30M","3.86%"
"08/11/2019","3.72","3.70","3.87","3.67","6.05M","1.57%"
"08/04/2019","3.66","3.48","3.69","3.38","10.12M","6.03%"
"07/28/2019","3.46","3.43","3.53","3.34","10.00M","1.91%"
"07/21/2019","3.39","3.50","3.59","3.37","11.28M","-3.08%"
"07/14/2019","3.50","3.51","3.63","3.48","6.70M","-0.41%"
"07/07/2019","3.51","3.61","3.69","3.48","15.43M","-3.17%"
"06/30/2019","3.63","3.71","3.76","3.59","7.84M","-2.13%"
"06/23/2019","3.71","3.72","3.76","3.52","15.93M","0.39%"
"06/16/2019","3.69","3.87","3.94","3.63","28.30M","-6.72%"
"06/09/2019","3.96","3.65","4.07","3.60","27.44M","11.50%"
"06/02/2019","3.55","3.44","3.62","3.40","3.43M","1.19%"
"05/26/2019","3.51","3.59","3.77","3.41","9.52M","-1.01%"
"05/19/2019","3.54","3.44","3.58","3.26","6.56M","3.50%"
"05/12/2019","3.42","3.65","3.67","3.38","4.79M","-4.51%"
"05/05/2019","3.59","3.80","3.83","3.40","12.91M","-5.82%"
"04/28/2019","3.81","3.83","3.88","3.76","3.79M","-0.78%"
"04/21/2019","3.84","4.00","4.03","3.78","8.92M","-4.04%"
"04/14/2019","4.00","4.17","4.21","3.96","18.89M","-3.19%"
"04/07/2019","4.13","4.32","4.35","4.07","17.82M","-2.82%"
"03/31/2019","4.25","4.26","4.33","4.14","16.68M","0.71%"
"03/24/2019","4.22","4.35","4.36","4.12","10.99M","-1.95%"
"03/17/2019","4.30","4.44","4.51","4.22","6.74M","-4.01%"
"03/10/2019","4.48","4.42","4.60","4.34","21.34M","2.60%"
"03/03/2019","4.37","4.35","4.41","4.26","9.55M","0.97%"
"02/24/2019","4.33","4.55","4.59","4.27","16.10M","-4.74%"
"02/17/2019","4.54","4.36","4.61","4.34","50.41M","5.71%"
"02/10/2019","4.30","4.34","4.38","4.23","28.90M","0.14%"
"02/03/2019","4.29","3.99","4.34","3.98","67.19M","7.50%"
"01/27/2019","3.99","3.83","4.10","3.78","37.60M","5.37%"
"01/20/2019","3.79","4.00","4.04","3.72","32.07M","-5.24%"
"01/13/2019","4.00","4.03","4.21","3.97","16.53M","-0.74%"
"01/06/2019","4.03","4.00","4.16","3.97","22.09M","-0.30%"
"12/30/2018","4.04","4.06","4.09","3.96","7.26M","-0.30%"
"12/23/2018","4.05","4.13","4.15","3.89","5.08M","-0.88%"
"12/16/2018","4.09","4.11","4.32","4.01","9.39M","-1.16%"
"12/09/2018","4.14","3.86","4.21","3.70","7.86M","7.80%"
"12/02/2018","3.84","4.28","4.33","3.71","17.23M","-10.85%"
"11/25/2018","4.30","4.27","4.37","4.21","9.73M","-1.37%"
"11/18/2018","4.36","4.40","4.58","4.26","9.11M","0.28%"
"11/11/2018","4.35","4.51","4.55","4.29","8.62M","-3.96%"
"11/04/2018","4.53","4.24","4.65","4.12","15.16M","7.38%"
"10/28/2018","4.22","4.28","4.38","4.14","7.77M","-0.84%"
"10/21/2018","4.26","4.53","4.58","4.18","8.00M","-7.66%"
"10/14/2018","4.61","4.28","5.03","4.28","33.23M","18.46%"
"10/07/2018","3.89","4.43","4.44","3.77","17.75M","-13.56%"
"09/30/2018","4.50","4.52","4.67","4.40","13.22M","-1.31%"
